# Hydro quantities of SFHo-s20.0-MUONS at time t_pb= 1.0010874s
shock radius= 3466.8489 km, gain radius= 21.561613 km
# cols=25 rows=1058 format=(x,f18.4,f18.14,3e18.10,f18.10,e18.10,18f18.10)
#            radius   mass coordinate           density   internal energy       temperature           entropy   radial velocity       grav. lapse             mu_nu              mu_e              mu_n              mu_p             mu_mu           mu_numu               X_n               X_p           X_alpha           X_Light           X_Heavy               Y_e              Y_mu               U_n               U_p              m*_n              m*_p
#              [cm]           [m_sol]          [g/cm^3]        [erg/cm^3]             [MeV]             [k_b]            [cm/s]               [1]             [MeV]             [MeV]             [MeV]             [MeV]             [MeV]             [MeV]            [1/by]            [1/by]            [1/by]            [1/by]            [1/by]            [1/by]            [1/by]             [MeV]             [MeV]             [MeV]             [MeV]
  401477125196.9860  2.09352370809193  2.5027667357e-06  1.3190522402e+09  5.2382633228e-05     44.8302688028 -1.0805963680e+05      0.9999992344     -0.7799916392      0.5103090305     -0.0043520458     -0.0013626247    105.6668953550    104.3765946854      0.0000000000      0.6045585427      0.3803916205      0.0000285092      0.0150213276      0.8014320149      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  409277347122.7324  2.09354351117052  2.3893972796e-06  1.2392360235e+09  5.1565880334e-05     44.8727574145 -1.1983451287e+05      0.9999992491     -0.7800277901      0.5103194907     -0.0042853635     -0.0013425534    105.6669424327    104.3765951519      0.0000000000      0.6045593678      0.3803907944      0.0000285094      0.0150213284      0.8014324313      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  417229111271.9492  2.09356354639591  2.2824503184e-06  1.1646827642e+09  5.0771332904e-05     44.8941244017 -1.2846269306e+05      0.9999992634     -0.7800627234      0.5103299013     -0.0042204753     -0.0013230092    105.6669882491    104.3765956244      0.0000000000      0.6045601766      0.3803899847      0.0000285095      0.0150213292      0.8014328394      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  425335361797.4711  2.09358382301581  2.1804703064e-06  1.0949957230e+09  4.9997219995e-05     44.9075767759 -1.3264003442e+05      0.9999992774     -0.7800965483      0.5103402541     -0.0041572587     -0.0013039703    105.6670328845    104.3765960821      0.0000000000      0.6045609927      0.3803891677      0.0000285097      0.0150213300      0.8014332512      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  433599100050.9497  2.09360433807780  2.0816941801e-06  1.0299238935e+09  4.9244220187e-05     44.9298918025 -1.1490004690e+05      0.9999992912     -0.7801292843      0.5103504910     -0.0040958090     -0.0012854935    105.6670762598    104.3765964845      0.0000000000      0.6045618362      0.3803883232      0.0000285098      0.0150213308      0.8014336769      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  442023385694.1090  2.09362512152917  1.9938392544e-06  9.6855282852e+08  4.8495430614e-05     44.8840112012 -6.7008472882e+04      0.9999993048     -0.7801614283      0.5103610795     -0.0040345063     -0.0012669233    105.6671195891    104.3765970813      0.0000000000      0.6045625990      0.3803875595      0.0000285100      0.0150213315      0.8014340619      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  450611337831.5894  2.09364621360989  1.9102008671e-06  9.0989763101e+08  4.7720109089e-05     44.8941837308  1.9859269083e+04      0.9999993180     -0.7801958587      0.5103708958     -0.0039708960     -0.0012475597    105.6671645892    104.3765978346      0.0000000000      0.6045633432      0.3803868144      0.0000285101      0.0150213322      0.8014344374      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  459366136165.8010  2.09366764932233  1.8347532038e-06  8.5448301415e+08  4.6947957555e-05     44.8537987907  1.9586488186e+05      0.9999993310     -0.7802298537      0.5103809667     -0.0039073867     -0.0012281163    105.6672095643    104.3765987439      0.0000000000      0.6045640232      0.3803861336      0.0000285103      0.0150213329      0.8014347805      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  468291022174.2135  2.09368947394557  1.7642167129e-06  8.0235428146e+08  4.6189220385e-05     44.7800062147  3.3208477532e+05      0.9999993438     -0.7802629867      0.5103911340     -0.0038449205     -0.0012089503    105.6672538183    104.3765996977      0.0000000000      0.6045647824      0.3803853736      0.0000285104      0.0150213336      0.8014351636      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  477389300309.5179  2.09371171046738  1.6969771185e-06  7.5314659491e+08  4.5436245001e-05     44.6996929439  4.7821345081e+05      0.9999993563     -0.7802956107      0.5104014814     -0.0037828861     -0.0011898874    105.6672977788    104.3766006867      0.0000000000      0.6045655982      0.3803845568      0.0000285106      0.0150213344      0.8014355753      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  486664339223.1052  2.09373438342998  1.6341411219e-06  7.0676015769e+08  4.4693290332e-05     44.5844664553  5.6705085594e+05      0.9999993686     -0.7803275162      0.5104119755     -0.0037216111     -0.0011710120    105.6673412206    104.3766017289      0.0000000000      0.6045663979      0.3803837562      0.0000285107      0.0150213352      0.8014359789      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  496119573012.3152  2.09375748979407  1.5703298499e-06  6.6346273669e+08  4.3978191269e-05     44.4866202917  6.1915259608e+05      0.9999993807     -0.7803581325      0.5104221691     -0.0036627525     -0.0011529633    105.6673829144    104.3766026128      0.0000000000      0.6045672308      0.3803829224      0.0000285109      0.0150213360      0.8014363992      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  505758502491.9156  2.09378100629454  1.5081120081e-06  6.2273328510e+08  4.3273063213e-05     44.3976112722  6.6122257902e+05      0.9999993925     -0.7803881211      0.5104324214     -0.0036047258     -0.0011351774    105.6674240158    104.3766034734      0.0000000000      0.6045680717      0.3803820804      0.0000285110      0.0150213368      0.8014368236      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  515584696490.2844  2.09380491867460  1.4466220591e-06  5.8410473062e+08  4.2558859439e-05     44.3679371402  6.8890871118e+05      0.9999994041     -0.7804195597      0.5104417415     -0.0035459406     -0.0011171510    105.6674656578    104.3766043566      0.0000000000      0.6045688931      0.3803812581      0.0000285112      0.0150213376      0.8014372381      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  525601793170.7742  2.09382919041624  1.3843857606e-06  5.4814442352e+08  4.1871624590e-05     44.3721617292  6.9051817957e+05      0.9999994155     -0.7804499111      0.5104506099     -0.0034895001     -0.0010999303    105.6675056024    104.3766050815      0.0000000000      0.6045697565      0.3803803937      0.0000285113      0.0150213385      0.8014376737      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  535813501378.7473  2.09385379681085  1.3246745165e-06  5.1446381939e+08  4.1198367890e-05     44.3767083100  6.4731725296e+05      0.9999994266     -0.7804794570      0.5104594859     -0.0034342070     -0.0010830591    105.6675447352    104.3766057922      0.0000000000      0.6045705815      0.3803795677      0.0000285115      0.0150213393      0.8014380901      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  546223602014.7817  2.09387873157523  1.2665827085e-06  4.8310282533e+08  4.0550155403e-05     44.3786594642  6.1034429338e+05      0.9999994376     -0.7805077786      0.5104681571     -0.0033810273     -0.0010668722    105.6675823556    104.3766064200      0.0000000000      0.6045714357      0.3803787125      0.0000285117      0.0150213401      0.8014385212      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  556835949434.5553  2.09390397851717  1.2099802484e-06  4.5382410030e+08  3.9920103375e-05     44.3923694862  5.5838018139e+05      0.9999994483     -0.7805351731      0.5104767190     -0.0033293818     -0.0010511830    105.6676188779    104.3766069859      0.0000000000      0.6045723071      0.3803778402      0.0000285118      0.0150213409      0.8014389609      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  567654472875.9270  2.09392955086289  1.1577437535e-06  4.2631242073e+08  3.9298162009e-05     44.3723561385  5.1706753001e+05      0.9999994589     -0.7805619551      0.5104854304     -0.0032783199     -0.0010356146    105.6676550112    104.3766076256      0.0000000000      0.6045731416      0.3803770047      0.0000285120      0.0150213417      0.8014393820      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  578683177913.7427  2.09395545816241  1.1064822727e-06  4.0070235249e+08  3.8699909994e-05     44.3585461082  4.7952765012e+05      0.9999994692     -0.7805876153      0.5104939118     -0.0032292749     -0.0010207112    105.6676896962    104.3766081691      0.0000000000      0.6045740253      0.3803761199      0.0000285121      0.0150213426      0.8014398280      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  589926147942.9058  2.09398170805943  1.0589590788e-06  3.7628552463e+08  3.8082402068e-05     44.3641348870  4.5200514145e+05      0.9999994793     -0.7806146147      0.5105021529     -0.0031785006     -0.0010051774    105.6677256483    104.3766088807      0.0000000000      0.6045748829      0.3803752614      0.0000285123      0.0150213434      0.8014402607      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  601387545690.2605  2.09400832408071  1.0135266405e-06  3.5334979088e+08  3.7473182822e-05     44.3763385338  4.4105004069e+05      0.9999994893     -0.7806414882      0.5105100468     -0.0031283897     -0.0009898339    105.6677611359    104.3766096009      0.0000000000      0.6045757576      0.3803743856      0.0000285125      0.0150213443      0.8014407022      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  613071614755.8479  2.09403530128160  9.6927899230e-07  3.3194010480e+08  3.6882633458e-05     44.3958764414  4.3198994940e+05      0.9999994990     -0.7806674177      0.5105178193     -0.0030798563     -0.0009750025    105.6677954942    104.3766102572      0.0000000000      0.6045766724      0.3803734698      0.0000285126      0.0150213452      0.8014411638      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  624982681184.1045  2.09406266359304  9.2896670805e-07  3.1175065012e+08  3.6295114274e-05     44.3763408450  4.4213413698e+05      0.9999995086     -0.7806929409      0.5105258252     -0.0030314636     -0.0009601389    105.6678297846    104.3766110185      0.0000000000      0.6045775475      0.3803725937      0.0000285128      0.0150213460      0.8014416054      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  637125155065.5878  2.09409043386887  8.8954172553e-07  2.9292862106e+08  3.5729184218e-05     44.3562958039  4.6373343912e+05      0.9999995180     -0.7807174186      0.5105336445     -0.0029849029     -0.0009458752    105.6678627611    104.3766116980      0.0000000000      0.6045784734      0.3803716667      0.0000285130      0.0150213469      0.8014420726      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  649503532169.8187  2.09411861713716  8.5247132553e-07  2.7520458897e+08  3.5168337752e-05     44.3232868684  4.9300379446e+05      0.9999995272     -0.7807414646      0.5105416053     -0.0029387109     -0.0009316900    105.6678954910    104.3766124210      0.0000000000      0.6045794037      0.3803707354      0.0000285132      0.0150213478      0.8014425421      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  662122395609.8472  2.09414724290945  8.1762677933e-07  2.5855565763e+08  3.4617579960e-05     44.2650560659  5.1501134911e+05      0.9999995362     -0.7807648791      0.5105496220     -0.0028933140     -0.0009177243    105.6679276679    104.3766131668      0.0000000000      0.6045803160      0.3803698220      0.0000285133      0.0150213487      0.8014430025      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  674986417539.1562  2.09417631604425  7.8345169951e-07  2.4289049541e+08  3.4072419070e-05     44.2342516917  5.2753608206e+05      0.9999995451     -0.7807883927      0.5105572201     -0.0028483934     -0.0009039154    105.6679595028    104.3766138900      0.0000000000      0.6045812854      0.3803688514      0.0000285135      0.0150213496      0.8014434917      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  688100360881.5348  2.09420584536290  7.5150960791e-07  2.2796881775e+08  3.3513267458e-05     44.2230031322  5.1083129863e+05      0.9999995538     -0.7808129071      0.5105646158     -0.0028022126     -0.0008896447    105.6679922622    104.3766147393      0.0000000000      0.6045822140      0.3803679218      0.0000285137      0.0150213505      0.8014439603      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
  701469081094.5571  2.09423582072013  7.1928535046e-07  2.1412247265e+08  3.2981127775e-05     44.2308495223  4.8099523119e+05      0.9999995623     -0.7808361969      0.5105716947     -0.0027583714     -0.0008761722    105.6680233303    104.3766154388      0.0000000000      0.6045831726      0.3803669621      0.0000285139      0.0150213515      0.8014444440      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
