# Hydro quantities of LS220-s20.0-MUONS at time t_pb= 1.0001464s
shock radius= 5382.0221 km, gain radius= 19.650524 km
# cols=25 rows=1089 format=(x,f18.4,f18.14,3e18.10,f18.10,e18.10,18f18.10)
#            radius   mass coordinate           density   internal energy       temperature           entropy   radial velocity       grav. lapse             mu_nu              mu_e              mu_n              mu_p             mu_mu           mu_numu               X_n               X_p           X_alpha           X_Light           X_Heavy               Y_e              Y_mu               U_n               U_p              m*_n              m*_p
#              [cm]           [m_sol]          [g/cm^3]        [erg/cm^3]             [MeV]             [k_b]            [cm/s]               [1]             [MeV]             [MeV]             [MeV]             [MeV]             [MeV]             [MeV]            [1/by]            [1/by]            [1/by]            [1/by]            [1/by]            [1/by]            [1/by]             [MeV]             [MeV]             [MeV]             [MeV]
        659388.5625  0.42043248187430  5.6929259067e+14  7.4098918110e+34  5.5941641595e+01      3.2421360540 -2.6287382555e+05      0.6567855841     75.2272257982    223.8192700295     61.9448784861    -85.3538756545     77.5551312771    -71.0369129543      0.7434090623      0.2565909377      0.0000000000      0.0000000000      0.0000000000      0.2327716055      0.0238193322     23.2619582871    -48.4312994663    939.5656305188    938.2723404280
        678099.1875  0.45011640639389  5.5356043669e+14  7.1828512748e+34  5.7088838752e+01      3.3166303088 -2.7139848661e+05      0.6599558069     67.4126851493    216.3760250315     54.0795102212    -93.5905395701     82.4560815272    -66.5072583549      0.7460940683      0.2539059317      0.0000000000      0.0000000000      0.0000000000      0.2258481208      0.0280578109     19.0485651169    -51.4205097498    939.5656305188    938.2723404280
        697340.7188  0.48149061311896  5.3770128057e+14  6.9375370457e+34  5.8022097936e+01      3.3843021416 -2.6192775197e+05      0.6632673769     59.8001831315    208.9693248276     46.4482162455   -101.4276353598     87.0048404730    -62.1643012231      0.7488531233      0.2511445733      0.0000023034      0.0000000000      0.0000000000      0.2186969397      0.0324487853     14.9226572736    -54.2819220086    939.5656305188    938.2723404280
        717128.2188  0.51461481265641  5.2169201283e+14  6.6751320396e+34  5.8723472180e+01      3.4443028478 -2.5899620347e+05      0.6667222435     52.4789619962    201.7289709966     39.4299643990   -108.5267545106     91.1216688846    -58.1283401158      0.7517393414      0.2482503171      0.0000103414      0.0000000000      0.0000000000      0.2113971546      0.0368583333     11.1392896533    -56.8233320451    939.5656305188    938.2723404280
        737477.2188  0.54955389447593  5.0579001346e+14  6.3955828326e+34  5.9199493025e+01      3.4955722392 -2.3889469360e+05      0.6703218626     45.4706709996    194.6638153935     32.6291229813   -115.2707313219     94.6776254964    -54.5155188975      0.7549114894      0.2450730708      0.0000154398      0.0000000000      0.0000000000      0.2040482210      0.0410325698      7.2671627052    -59.4300722523    939.5656305188    938.2723404280
        758403.6562  0.58636971787086  4.8973745030e+14  6.1012210537e+34  5.9442110067e+01      3.5382772396 -2.3448388744e+05      0.6740671627     38.6309840100    187.7573918680     26.4661157057   -121.3670020615     97.7176429445    -51.4087649135      0.7584621871      0.2415155530      0.0000222599      0.0000000000      0.0000000000      0.1966302076      0.0448964754      3.7102729598    -61.7868975195    939.5656305188    938.2723404280
        779923.9062  0.62511449717334  4.7361971483e+14  5.7932447798e+34  5.9477837595e+01      3.5726136946 -1.8111994448e+05      0.6779575086     31.8346574028    180.9694702035     20.7828990199   -127.0586236901    100.2148414925    -48.9199713082      0.7625771115      0.2373925657      0.0000303228      0.0000000000      0.0000000000      0.1890464372      0.0483612899      0.3306193941    -64.0340021528    939.5656305188    938.2723404280
        802054.8125  0.66584991855879  4.5769724083e+14  5.4671136351e+34  5.9258587754e+01      3.5944615467 -1.7877813263e+05      0.6819910298     24.6032670813    174.0926117100     15.6911204460   -132.5049340919    102.3337429978    -47.1556016309      0.7678375570      0.2321243898      0.0000380533      0.0000000000      0.0000000000      0.1808098449      0.0513335714     -2.9367237017    -66.3475357239    939.5656305188    938.2723404280
        824813.6875  0.70862836733955  4.4161288874e+14  5.1264547216e+34  5.8799535338e+01      3.6046777298 -7.7865285688e+04      0.6861662418     16.7512726392    167.0788904068     11.6009402410   -137.4333874358    104.0754532683    -46.2521644993      0.7743490706      0.2256008204      0.0000501090      0.0000000000      0.0000000000      0.1718464536      0.0537794213     -5.6587250857    -68.3739382201    939.5656305188    938.2723404280
        848218.3438  0.75351357816978  4.2601656486e+14  4.7683766972e+34  5.8042622840e+01      3.5972826459 -7.1041378692e+04      0.6904859088      8.4464882797    160.1176428061      8.2935381423   -142.0843262934    105.3949956998    -46.2761588266      0.7824865809      0.2174541869      0.0000592322      0.0000000000      0.0000000000      0.1621262740      0.0553575290     -8.2732384732    -70.5314892901    939.5656305188    938.2723404280
        872287.1250  0.80054528246053  4.0995010016e+14  4.4268860748e+34  5.7105750539e+01      3.5881233526 -6.8711301727e+04      0.6949585450      3.1972053738    154.9336094640      5.1165752782   -145.3265387212    104.9917639094    -46.7446401808      0.7891366873      0.2107886103      0.0000747024      0.0000000000      0.0000000000      0.1555515323      0.0552744293    -10.7930626526    -72.1494496032    939.5656305188    938.2723404280
        896433.2456  0.84848495692593  3.9392690686e+14  4.1058895415e+34  5.6118289441e+01      3.5806750952 -6.9885025746e+04      0.6994721298     -0.1615389874    150.7225456572      1.6201399793   -147.9706545744    103.8816381177    -47.0024465269      0.7946774849      0.2052309688      0.0000915463      0.0000000000      0.0000000000      0.1507262367      0.0545505053    -13.4769744524    -73.5453101257    939.5656305188    938.2723404280
        920050.9343  0.89599160122393  3.7823937138e+14  3.8048350593e+34  5.5089964293e+01      3.5722119668 -2.3368113479e+04      0.7039018429     -2.5056351848    147.1533042199     -1.4949398218   -149.8605891357    102.5639391499    -47.0950002548      0.7997484419      0.2001388247      0.0001127334      0.0000000000      0.0000000000      0.1467283147      0.0534668768    -15.8666355104    -74.5601796814    939.5656305188    938.2723404280
        943122.4595  0.94285999888609  3.6298395315e+14  3.5264066708e+34  5.4056616243e+01      3.5650770833 -1.8401182693e+04      0.7082347723     -4.1205195659    143.9006317664     -4.6300070149   -151.3578682564    101.1436466583    -46.8775046739      0.8042598886      0.1956043665      0.0001357449      0.0000000000      0.0000000000      0.1434258024      0.0522464366    -18.2045359490    -75.3652268704    939.5656305188    938.2723404280
        965633.2282  0.98889716095034  3.4800687365e+14  3.2691064676e+34  5.2989301350e+01      3.5589909378  2.5735730027e+04      0.7124613392     -5.2908310791    140.7688371566     -7.4864942494   -152.2528723944     99.5861176439    -46.4735505919      0.8083274564      0.1915097062      0.0001628373      0.0000000000      0.0000000000      0.1406587846      0.0509323402    -20.2927169267    -75.8500476224    939.5656305188    938.2723404280
        987571.6013  1.03393332978749  3.3354658716e+14  3.0294923440e+34  5.1937278531e+01      3.5531602746  3.5179118881e+04      0.7165736449     -6.0762222175    137.8604709348    -10.2269306449   -152.8703337064     98.0813853718    -45.8553077805      0.8121883242      0.1876201680      0.0001915078      0.0000000000      0.0000000000      0.1381528440      0.0495630778    -22.2709401726    -76.1722602507    939.5656305188    938.2723404280
       1008928.7061  1.07782604437431  3.1949621781e+14  2.8042760575e+34  5.0861434502e+01      3.5462826530  6.9162765299e+04      0.7205664745     -6.6458887088    135.1289554328    -12.6458320563   -153.1273861071     96.6877476561    -45.0870964855      0.8159538176      0.1838237101      0.0002224724      0.0000000000      0.0000000000      0.1357033455      0.0482316008    -23.9548941990    -76.2336683301    939.5656305188    938.2723404280
       1029698.2450  1.12044883300768  3.0590789096e+14  2.5978287704e+34  4.9836172675e+01      3.5427910546  7.8539707731e+04      0.7244357853     -6.6170198260    132.6681632214    -15.0713621619   -153.0632551186     95.3007587357    -43.9844243117      0.8191545798      0.1805894840      0.0002559362      0.0000000000      0.0000000000      0.1336865972      0.0470308548    -25.5929500451    -76.1365078438    939.5656305188    938.2723404280
       1049876.3058  1.16169580634799  2.9274544615e+14  2.4031165010e+34  4.8786273405e+01      3.5371456118  1.1243064989e+05      0.7281769663     -6.5916485275    130.3302790727    -17.1519063541   -152.7805438635     94.0663123387    -42.8556152615      0.8224751728      0.1772349373      0.0002898899      0.0000000000      0.0000000000      0.1316080481      0.0457718341    -26.9116160592    -75.8142886341    939.5656305188    938.2723404280
       1069461.1737  1.20148173742258  2.8006409890e+14  2.2270854218e+34  4.7775726881e+01      3.5351625518  1.3779128444e+05      0.7317854913     -6.2134581181    128.0088011872    -19.2412248545   -152.1701940690     92.8202014379    -41.4020578674      0.8252183247      0.1744549220      0.0003267534      0.0000000000      0.0000000000      0.1299862805      0.0446320182    -28.2202039082    -75.3750382470    939.5656305188    938.2723404280
       1088453.1469  1.23973974149726  2.6780287352e+14  2.0621321680e+34  4.6717294142e+01      3.5309769960  1.5984834241e+05      0.7352609741     -5.8614470417    125.7209123182    -20.9208735737   -151.2099428427     91.7166440506    -39.8657153092      0.8279756409      0.1716608347      0.0003635244      0.0000000000      0.0000000000      0.1283740978      0.0434684991    -29.2069282896    -74.7173450223    939.5656305188    938.2723404280
       1106854.3573  1.27642140657436  2.5602979058e+14  1.9116341224e+34  4.5737602736e+01      3.5301296966  1.4702891063e+05      0.7386058945     -5.2326660279    123.5815378650    -22.6741796844   -150.1950934865     90.6808022291    -38.1334016638      0.8304028524      0.1691952168      0.0004019307      0.0000000000      0.0000000000      0.1270263137      0.0423698685    -30.1857027573    -73.9898881989    939.5656305188    938.2723404280
       1124668.5981  1.31149868581119  2.4472580343e+14  1.7696904013e+34  4.4717238501e+01      3.5263625475  1.6812985707e+05      0.7418209759     -4.6938720345    121.5156979983    -24.0007734584   -148.9170534003     89.6470699881    -36.5625000446      0.8330242657      0.1665379112      0.0004378231      0.0000000000      0.0000000000      0.1254473405      0.0413094822    -30.8632219624    -73.1007294588    939.5656305188    938.2723404280
       1141901.1572  1.34495897291368  2.3390536351e+14  1.6400636386e+34  4.3761615738e+01      3.5252052219  1.3401709340e+05      0.7449074105     -3.9133897261    119.6037572614    -25.3598031783   -147.5836600751     88.7276431236    -34.7895038639      0.8353422136      0.1641827408      0.0004750456      0.0000000000      0.0000000000      0.1241011847      0.0403190789    -31.5112738471    -72.1470975529    939.5656305188    938.2723404280
       1158558.6592  1.37680299827437  2.2353810680e+14  1.5193926337e+34  4.2785498168e+01      3.5220075345  1.3893053555e+05      0.7478661879     -3.2856789570    117.6676258215    -26.4097855812   -146.0698002690     87.8004558907    -33.1528488878      0.8378070658      0.1616833934      0.0005095408      0.0000000000      0.0000000000      0.1226991983      0.0392389655    -31.9463523345    -71.0865934430    939.5656305188    938.2723404280
       1174648.9153  1.40704179278809  2.1361435242e+14  1.4096370826e+34  4.1833065542e+01      3.5204207864  9.5443696020e+04      0.7506993757     -2.6390573971    115.6729224239    -27.3821172498   -144.4008069801     86.8619969656    -31.4499828554      0.8400360275      0.1594191568      0.0005448157      0.0000000000      0.0000000000      0.1214884535      0.0382031111    -32.3141484948    -69.9597272738    939.5656305188    938.2723404280
       1190180.7809  1.43569806853174  2.0414322422e+14  1.3076458954e+34  4.0897251717e+01      3.5178496052  9.0333830528e+04      0.7534112854     -2.0242470624    113.7781775439    -28.1800298895   -142.6891644051     86.0079000226    -29.7945245838      0.8423578750      0.1570645286      0.0005775964      0.0000000000      0.0000000000      0.1202509036      0.0371024232    -32.5412513591    -68.7692246211    939.5656305188    938.2723404280
       1205164.0234  1.46280478656389  1.9511428463e+14  1.2135052766e+34  3.9982879192e+01      3.5154938789  6.9154215565e+04      0.7560063438     -1.3690360142    111.9717951288    -28.8450714746   -140.8926125268     85.0818532866    -28.2589778564      0.8446291858      0.1547618177      0.0006089965      0.0000000000      0.0000000000      0.1190025849      0.0360637311    -32.6688232203    -67.5300393601    939.5656305188    938.2723404280
       1219609.1966  1.48840234517247  1.8651526203e+14  1.1267865153e+34  3.9103844754e+01      3.5136459334  9.7410204701e+03      0.7584872981     -0.6513565366    110.2855590791    -29.4408962968   -139.0845218217     84.2231886111    -26.7137270046      0.8468388078      0.1525219847      0.0006392074      0.0000000000      0.0000000000      0.1178035105      0.0350380779    -32.7192084976    -66.2517030017    939.5656305188    938.2723404280
       1233527.5252  1.51253705282848  1.7833164579e+14  1.0465104517e+34  3.8229042551e+01      3.5103069530  1.1182941932e+05      0.7608520308     -0.0819494011    108.5915386162    -29.8443075007   -137.2245054272     83.3186494753    -25.3548385420      0.8491975757      0.1501362862      0.0006661381      0.0000000000      0.0000000000      0.1165720681      0.0338972872    -32.6523160686    -64.9452126993    939.5656305188    938.2723404280
       1246930.7971  1.53526289984054  1.7059669877e+14  9.7530247905e+33  3.7364251321e+01      3.5137453187  7.7924136038e+04      0.7631039347      1.4855358452    107.1645050279    -30.3377915031   -134.7234705950     83.7135937776    -21.9653754051      0.8496851056      0.1496045509      0.0007103435      0.0000000000      0.0000000000      0.1160961403      0.0338635824    -32.6275568709    -63.5501466664    939.5656305188    938.2723404280
       1259831.2642  1.55663435982522  1.6320189624e+14  9.0734240598e+33  3.6517616534e+01      3.5098103034  3.2979416440e+04      0.7652537726      1.9122092519    105.4616657906    -30.5076311139   -132.7637975619     82.8477064603    -20.7017500785      0.8520106800      0.1472542016      0.0007351184      0.0000000000      0.0000000000      0.1149495181      0.0326722427    -32.4122625528    -62.2105044755    939.5656305188    938.2723404280
       1272241.5507  1.57670751829030  1.5621358121e+14  8.4672785459e+33  3.5711724705e+01      3.5135003482  5.0141282683e+04      0.7673068826      3.4296634717    104.1982539942    -30.8401243568   -130.3154247885     83.2045761882    -17.5640143343      0.8525074348      0.1467142619      0.0007783033      0.0000000000      0.0000000000      0.1144811696      0.0326222440    -32.2580621812    -60.8024800179    939.5656305188    938.2723404280
       1284174.5699  1.59554099176807  1.4954835641e+14  7.8877629103e+33  3.4915519463e+01      3.5100547141 -4.3616324415e+04      0.7692682664      3.9369285613    102.6935701473    -30.8706612051   -128.3340127002     82.4227678845    -16.3338737014      0.8546761469      0.1445217664      0.0008020868      0.0000000000      0.0000000000      0.1133661139      0.0315566959    -31.9362252262    -59.4538840304    939.5656305188    938.2723404280
       1295643.4475  1.61319284531987  1.4323796192e+14  7.3633850208e+33  3.4172460820e+01      3.5093210546  4.7192563849e+03      0.7711403668      4.6346881754    101.3003217683    -30.9654991092   -126.3378426113     81.8487423681    -14.8168912248      0.8564579058      0.1427123911      0.0008297031      0.0000000000      0.0000000000      0.1124484129      0.0306788297    -31.6302966379    -58.0998997128    939.5656305188    938.2723404280
       1306727.2534  1.62981948327133  1.3721772255e+14  6.8743239746e+33  3.3403706153e+01      3.5060896965  3.7692471051e+03      0.7729341357      5.0398938412     99.7456633583    -30.8664262336   -124.2789056599     81.1095732994    -13.5961962177      0.8584382291      0.1407076343      0.0008541366      0.0000000000      0.0000000000      0.1114639758      0.0296707268    -31.2367138945    -56.7568824571    939.5656305188    938.2723404280
       1317520.2337  1.64559088658982  1.3144784197e+14  6.4237852025e+33  3.2678089580e+01      3.5047718260 -7.8002267084e+02      0.7746672501      5.5777356404     98.2850898345    -30.8069172879   -122.2209813913     80.5042272769    -12.2031269172      0.8602303508      0.1388885832      0.0008810659      0.0000000000      0.0000000000      0.1105952977      0.0287338185    -30.8487974627    -55.4023760629    939.5656305188    938.2723404280
       1328007.5114  1.66051149065695  1.2592654594e+14  5.9977327026e+33  3.1949818898e+01      3.5015884545 -5.1280357776e+04      0.7763386209      5.9994379593     96.8668572359    -30.6363374719   -120.2104666578     79.7989136409    -11.0685056357      0.8622270710      0.1368684749      0.0009044541      0.0000000000      0.0000000000      0.1095955769      0.0277251250    -30.3941391707    -54.0649470998    939.5656305188    938.2723404280
       1338217.6596  1.67464528534051  1.2063833794e+14  5.6048024173e+33  3.1255922249e+01      3.5000559171 -1.2875017428e+05      0.7779537304      6.5449564743     95.5258848604    -30.4766906193   -118.1643289146     79.1455971271     -9.8353312589      0.8640383221      0.1350310489      0.0009306290      0.0000000000      0.0000000000      0.1086892139      0.0268071495    -29.9422416510    -52.7199536503    939.5656305188    938.2723404280
       1348195.0519  1.68807759026420  1.1555580070e+14  5.2319220624e+33  3.0564522925e+01      3.4968413083 -1.4094430041e+05      0.7795200041      6.9772198362     94.2335998973    -30.2495347802   -116.2126247506     78.4960319036     -8.7603481576      0.8660792475      0.1329676844      0.0009530681      0.0000000000      0.0000000000      0.1076670961      0.0257771223    -29.4384122914    -51.3934721450    939.5656305188    938.2723404280
       1357874.5208  1.70074502982354  1.1070343898e+14  4.8917354451e+33  2.9883816326e+01      3.4940695516 -2.1189560430e+05      0.7810266509      7.2680672006     92.7617912733    -29.9671842175   -114.1676181995     77.6470229748     -7.8467010979      0.8680527046      0.1309695467      0.0009777487      0.0000000000      0.0000000000      0.1067321583      0.0247262627    -28.9337140776    -50.0709873146    939.5656305188    938.2723404280
       1367325.9863  1.71276055860392  1.0604898884e+14  4.5711038435e+33  2.9211250921e+01      3.4907007549 -2.2645353667e+05      0.7824865346      7.5650984780     91.3863034492    -29.6644323171   -112.1923471975     76.9200438955     -6.9011610756      0.8700456842      0.1289529090      0.0010014067      0.0000000000      0.0000000000      0.1057833341      0.0236702783    -28.3979194577    -48.7673377165    939.5656305188    938.2723404280
       1376619.3661  1.72423284779342  1.0154248550e+14  4.2712167734e+33  2.8554417472e+01      3.4883825682 -1.9801548383e+05      0.7839121166      7.9608644030     90.0469906164    -29.3327921159   -110.1256282385     76.2389276706     -5.8471985429      0.8718900714      0.1270810915      0.0010288371      0.0000000000      0.0000000000      0.1049067644      0.0226887457    -27.8558292085    -47.4509922687    939.5656305188    938.2723404280
       1385668.9558  1.73507494415897  9.7248214623e+13  3.9892023790e+33  2.7912106856e+01      3.4848403681 -1.5903141288e+05      0.7852900897      8.2265960094     88.7468247271    -28.9876330538   -108.2145716807     75.4075027276     -5.1127259901      0.8739748168      0.1249733659      0.0010518173      0.0000000000      0.0000000000      0.1038700818      0.0216291928    -27.2905555272    -46.1697803436    939.5656305188    938.2723404280
       1394453.5384  1.74528575136800  9.3153059009e+13  3.7271030404e+33  2.7291636231e+01      3.4810598216 -2.6958652988e+05      0.7866178526      8.4819955777     87.4774444115    -28.5939414338   -106.2961001769     74.5887228282     -4.4067260057      0.8761240877      0.1228013839      0.0010745283      0.0000000000      0.0000000000      0.1028122255      0.0205264226    -26.7219596444    -44.9065570346    939.5656305188    938.2723404280
       1402970.8183  1.75488820828186  8.9236487212e+13  3.4871287401e+33  2.6675937047e+01      3.4786780406 -1.3393423536e+05      0.7878949621      8.7504888430     86.1661963473    -28.2261353717   -104.3485527852     73.8368607774     -3.5788467269      0.8779018456      0.1209949184      0.0011032360      0.0000000000      0.0000000000      0.1019754447      0.0195710918    -26.1516614561    -43.6591737037    939.5656305188    938.2723404280
       1411313.4829  1.76400592736500  8.5494131212e+13  3.2616151035e+33  2.6070598023e+01      3.4750624230 -1.2770536936e+04      0.7891362485      8.9672465732     84.8595891245    -27.7836690186   -102.3827214791     73.0501534508     -2.8421891005      0.8798476658      0.1190215423      0.0011307919      0.0000000000      0.0000000000      0.1010534348      0.0185335035    -25.5759549244    -42.4341970977    939.5656305188    938.2723404280
